520.0000	0.679604
519.0000	0.678197
518.0000	0.676769
517.0000	0.675358
516.0000	0.673914
515.0000	0.672519
514.0000	0.671064
513.0000	0.669617
512.0000	0.668077
511.0000	0.666636
510.0000	0.665225
509.0000	0.663763
508.0000	0.662294
507.0000	0.660911
506.0000	0.659613
505.0000	0.658397
504.0000	0.657162
503.0000	0.655944
502.0000	0.654749
501.0000	0.653649
500.0000	0.652686
499.0000	0.651794
498.0000	0.65096
497.0000	0.65019
496.0000	0.649505
495.0000	0.648893
494.0000	0.648472
493.0000	0.648063
492.0000	0.64778
491.0000	0.64752
490.0000	0.647421
489.0000	0.647378
488.0000	0.647484
487.0000	0.64769
486.0000	0.647995
485.0000	0.64844
484.0000	0.648893
483.0000	0.649486
482.0000	0.650132
481.0000	0.650884
480.0000	0.651774
479.0000	0.652684
478.0000	0.653685
477.0000	0.654755
476.0000	0.655825
475.0000	0.657107
474.0000	0.658352
473.0000	0.659741
472.0000	0.661152
471.0000	0.662638
470.0000	0.664166
469.0000	0.665845
468.0000	0.667479
467.0000	0.669239
466.0000	0.671039
465.0000	0.672893
464.0000	0.674791
463.0000	0.676731
462.0000	0.678776
461.0000	0.680793
460.0000	0.68289
459.0000	0.685031
458.0000	0.687205
457.0000	0.689385
456.0000	0.691579
455.0000	0.693833
454.0000	0.696199
453.0000	0.698566
452.0000	0.70099
451.0000	0.703358
450.0000	0.705827
449.0000	0.708369
448.0000	0.710849
447.0000	0.713388
446.0000	0.715856
445.0000	0.718511
444.0000	0.721061
443.0000	0.723678
442.0000	0.726286
441.0000	0.728982
440.0000	0.731668
439.0000	0.734337
438.0000	0.737108
437.0000	0.739785
436.0000	0.742483
435.0000	0.745261
434.0000	0.748151
433.0000	0.751033
432.0000	0.753864
431.0000	0.756652
430.0000	0.759474
429.0000	0.762357
428.0000	0.765217
427.0000	0.768125
426.0000	0.771093
425.0000	0.774142
424.0000	0.777177
423.0000	0.780296
422.0000	0.783386
421.0000	0.78658
420.0000	0.789929
419.0000	0.79311
418.0000	0.796385
417.0000	0.799713
416.0000	0.80316
415.0000	0.806468
414.0000	0.809772
413.0000	0.813189
412.0000	0.816703
411.0000	0.820184
410.0000	0.823729
409.0000	0.827301
408.0000	0.830734
407.0000	0.834445
406.0000	0.838108
405.0000	0.841983
404.0000	0.845589
403.0000	0.849307
402.0000	0.85304
401.0000	0.856924
400.0000	0.86065
399.0000	0.864567
398.0000	0.868453
397.0000	0.872341
396.0000	0.876219
395.0000	0.880027
394.0000	0.883994
393.0000	0.887902
392.0000	0.891735
391.0000	0.895643
390.0000	0.899616
389.0000	0.903662
388.0000	0.907802
387.0000	0.911895
386.0000	0.915934
385.0000	0.919894
384.0000	0.923892
383.0000	0.928083
382.0000	0.932352
381.0000	0.936379
380.0000	0.940522
379.0000	0.94476
378.0000	0.948936
377.0000	0.953196
376.0000	0.957413
375.0000	0.961666
374.0000	0.965897
373.0000	0.970127
372.0000	0.974359
371.0000	0.978741
370.0000	0.984277
369.0000	0.988737
368.0000	0.993022
367.0000	0.997437
366.0000	1.00194
365.0000	1.00647
364.0000	1.01113
363.0000	1.0158
362.0000	1.02075
361.0000	1.02568
360.0000	1.03085
359.0000	1.03556
358.0000	1.04039
357.0000	1.04521
356.0000	1.05028
355.0000	1.05561
354.0000	1.06046
353.0000	1.06559
352.0000	1.07059
351.0000	1.07624
350.0000	1.08191
349.0000	1.08749
348.0000	1.09307
347.0000	1.09861
346.0000	1.10458
345.0000	1.11053
344.0000	1.11641
343.0000	1.12223
342.0000	1.12792
341.0000	1.13404
340.0000	1.13988
339.0000	1.14621
338.0000	1.15252
337.0000	1.15891
336.0000	1.16548
335.0000	1.17222
334.0000	1.17891
333.0000	1.18584
332.0000	1.19246
331.0000	1.19951
330.0000	1.2066
329.0000	1.21349
328.0000	1.22086
327.0000	1.22854
326.0000	1.23615
325.0000	1.24398
324.0000	1.25155
323.0000	1.25947
322.0000	1.26755
321.0000	1.27615
320.0000	1.2848
319.0000	1.29375
318.0000	1.3028
317.0000	1.3118
316.0000	1.32091
315.0000	1.33052
314.0000	1.34068
313.0000	1.35131
312.0000	1.36187
311.0000	1.37317
310.0000	1.38453
309.0000	1.39698
308.0000	1.41011
307.0000	1.42435
306.0000	1.43937
305.0000	1.45483
304.0000	1.47129
303.0000	1.48888
302.0000	1.50781
301.0000	1.52766
300.0000	1.54925
299.0000	1.57163
298.0000	1.59621
297.0000	1.62149
296.0000	1.64863
295.0000	1.6765
294.0000	1.70591
293.0000	1.73629
292.0000	1.76781
291.0000	1.80085
290.0000	1.83518
289.0000	1.86993
288.0000	1.90505
287.0000	1.9411
286.0000	1.97817
285.0000	2.01566
284.0000	2.0528
283.0000	2.08966
282.0000	2.12617
281.0000	2.16265
280.0000	2.19876
279.0000	2.23396
278.0000	2.26898
277.0000	2.30338
276.0000	2.33629
275.0000	2.36969
274.0000	2.39863
273.0000	2.42757
272.0000	2.4547
271.0000	2.48127
270.0000	2.50655
269.0000	2.52909
268.0000	2.55125
267.0000	2.57232
266.0000	2.59171
265.0000	2.60851
264.0000	2.62389
263.0000	2.63962
262.0000	2.65239
261.0000	2.66653
260.0000	2.6777
259.0000	2.68962
258.0000	2.70001
257.0000	2.7095
256.0000	2.7199
255.0000	2.73065
254.0000	2.74221
253.0000	2.75799
252.0000	2.77414
251.0000	2.79365
250.0000	2.81659
249.0000	2.84422
248.0000	2.8756
247.0000	2.91116
246.0000	2.95249
245.0000	2.99964
244.0000	3.05213
243.0000	3.11283
242.0000	3.18008
241.0000	3.2525
240.0000	3.32981
239.0000	3.41288
238.0000	3.50184
237.0000	3.58321
236.0000	3.67214
235.0000	3.75733
234.0000	3.86003
233.0000	3.96276
232.0000	4.06558
231.0000	4.14629
230.0000	4.24143
229.0000	4.33093
228.0000	4.38659
227.0000	4.48707
226.0000	4.57922
225.0000	4.6282
224.0000	4.67201
223.0000	4.67127
222.0000	4.65895
221.0000	4.69371
220.0000	4.77413
219.0000	4.85514
218.0000	4.8725
217.0000	4.78643
216.0000	4.80106
215.0000	4.97535
214.0000	5.27411
213.0000	5.27283
212.0000	5.27145
211.0000	5.22456
210.0000	5.07759
209.0000	5.0764
208.0000	5.04522
207.0000	4.9895
206.0000	4.98783
205.0000	4.89478
204.0000	4.80061
203.0000	4.66965
202.0000	4.64298
201.0000	4.57503
200.0000	4.56152
